Avenida de Ferrol,1,7,536373.4,4746291.6,0,536368,4746266.8,0,6,-3,0,0,0.056617559,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Ferrol,1,7,536368,4746266.8,0,536346.9,4746213.5,0,6,-3,0,0,0.056617559,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,2,538179,4748589.2,0,538175.4,4748561.1,0,6,-3,0,0,0.137284556,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,2,538175.4,4748561.1,0,538172,4748531.5,0,6,-3,0,0,0.137284556,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,9,536591.4,4746722.5,0,536589.3,4746718.2,0,6,-3,0,0,0.053404604,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,5,538153.7,4748362.8,0,538152.3,4748354.9,0,6,-3,0,0,0.144327612,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,5,538165.8,4748475.4,0,538164.5,4748462.2,0,6,-3,0,0,0.143992593,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,5,538164.5,4748462.2,0,538156.9,4748398.4,0,6,-3,0,0,0.143992593,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,5,538156.9,4748398.4,0,538156.2,4748390.7,0,6,-3,0,0,0.143992593,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,5,538156.2,4748390.7,0,538153.9,4748366.7,0,6,-3,0,0,0.143992593,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,5,538153.9,4748366.7,0,538153.7,4748362.8,0,6,-3,0,0,0.143992593,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,5,538089.6,4748120.7,0,538091.8,4748085.4,0,6,-3,0,0,0.153297263,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,5,538091.8,4748085.4,0,538092.4,4748077.7,0,6,-3,0,0,0.153297263,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,6,538152.3,4748354.9,0,538151.5,4748344.8,0,6,-3,0,0,0.157014154,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,6,538151.5,4748344.8,0,538150.1,4748328.4,0,6,-3,0,0,0.157014154,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,6,538150.1,4748328.4,0,538149,4748320.2,0,6,-3,0,0,0.157014154,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,6,538149,4748320.2,0,538142.3,4748298.2,0,6,-3,0,0,0.157014154,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,6,538142.3,4748298.2,0,538094.6,4748181.5,0,6,-3,0,0,0.157014154,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,6,538094.6,4748181.5,0,538091.8,4748173.9,0,6,-3,0,0,0.157014154,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,6,538091.8,4748173.9,0,538089.1,4748167.4,0,6,-3,0,0,0.157014154,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,6,538089.1,4748167.4,0,538087.3,4748154,0,6,-3,0,0,0.157014154,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,6,538087.3,4748154,0,538088.1,4748143,0,6,-3,0,0,0.157014154,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,6,538088.1,4748143,0,538089.6,4748120.7,0,6,-3,0,0,0.157014154,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Rodríguez de Viguri,1,11,538172,4748531.5,0,538165.8,4748475.4,0,6,-3,0,0,0.156346338,0,0,0,0,0,0,0,0,0,0,0,0,0
Praza de España,1,3,538097.2,4748908.9,0,538095,4748910.3,0,6,-3,0,0,0.338389279,0,0,0,0,0,0,0,0,0,0,0,0,0
Praza de España,1,3,538095,4748910.3,0,538089.2,4748913,0,6,-3,0,0,0.338389279,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida Antonio Fraguas,1,9,535578.9,4745774.9,0,535622.2,4745786.6,0,9,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,9,535622.2,4745786.6,0,535656.3,4745795.8,0,6,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,9,535656.3,4745795.8,0,535686.9,4745803.8,0,6,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,9,535686.9,4745803.8,0,535716.5,4745811.3,0,6,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,9,535716.5,4745811.3,0,535746.7,4745819.1,0,6,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,9,535746.7,4745819.1,0,535772.8,4745822.7,0,6,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,9,535772.8,4745822.7,0,535796.7,4745824.9,0,6,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,9,535796.7,4745824.9,0,535821.4,4745825,0,6,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,9,535821.4,4745825,0,535845.2,4745822.6,0,6,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,9,535845.2,4745822.6,0,535867.6,4745819.7,0,6,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,9,535867.6,4745819.7,0,535897.1,4745812.1,0,6,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,9,535897.1,4745812.1,0,535925.4,4745803.5,0,6,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,9,535925.4,4745803.5,0,535959.5,4745792.4,0,6,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,9,535959.5,4745792.4,0,535994.1,4745781,0,6,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,9,535994.1,4745781,0,536023.8,4745772.9,0,3,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Praza de España,1,2,538110,4748890.6,0,538105.9,4748900.7,0,6,-3,0,0,0.676794622,0,0,0,0,0,0,0,0,0,0,0,0,0
Praza de España,1,2,538105.9,4748900.7,0,538097.2,4748908.9,0,6,-3,0,0,0.676794622,0,0,0,0,0,0,0,0,0,0,0,0,0
Praza de España,1,4,538087,4748855.7,0,538097.4,4748860,0,6,-3,0,0,0.264400374,0,0,0,0,0,0,0,0,0,0,0,0,0
Praza de España,1,4,538097.4,4748860,0,538106,4748868.8,0,6,-3,0,0,0.264400374,0,0,0,0,0,0,0,0,0,0,0,0,0
Praza de España,1,4,538106,4748868.8,0,538109.9,4748878.1,0,6,-3,0,0,0.264400374,0,0,0,0,0,0,0,0,0,0,0,0,0
Praza de España,1,4,538109.9,4748878.1,0,538110,4748890.6,0,6,-3,0,0,0.264400374,0,0,0,0,0,0,0,0,0,0,0,0,0
Praza de España,1,10,538070.6,4748856.9,0,538076.8,4748855.3,0,6,-3,0,0,0.396604979,0,0,0,0,0,0,0,0,0,0,0,0,0
Praza de España,1,10,538076.8,4748855.3,0,538087,4748855.7,0,6,-3,0,0,0.396604979,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,1,536583.6,4746708,0,536580.2,4746701,0,6,-3,0,0,0.043176728,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,4,536493.6,4746067,0,536488.1,4746051.8,0,6,-3,0,0,0.053025352,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,4,536488.1,4746051.8,0,536480.6,4746036.2,0,6,-3,0,0,0.053025352,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,4,536480.6,4746036.2,0,536476.6,4746027.3,0,6,-3,0,0,0.053025352,0,0,0,0,0,0,0,0,0,0,0,0,0
Rúa da Virxe de Fátima,1,6,537731.3,4745220.4,0,537776.2,4745204.1,0,3,-3,0,0,0.062274727,0,0,0,0,0,0,0,0,0,0,0,0,0
Rúa da Virxe de Fátima,1,5,537567.9,4745302.2,0,537578.6,4745302.3,0,3,-3,0,0,0.124553853,0,0,0,0,0,0,0,0,0,0,0,0,0
Rúa da Virxe de Fátima,1,5,537578.6,4745302.3,0,537595.8,4745297.3,0,3,-3,0,0,0.124553853,0,0,0,0,0,0,0,0,0,0,0,0,0
Rúa da Virxe de Fátima,1,5,537595.8,4745297.3,0,537614.6,4745287.6,0,3,-3,0,0,0.124553853,0,0,0,0,0,0,0,0,0,0,0,0,0
Rúa da Virxe de Fátima,1,5,537614.6,4745287.6,0,537666.7,4745255.2,0,3,-3,0,0,0.124553853,0,0,0,0,0,0,0,0,0,0,0,0,0
Rúa da Virxe de Fátima,1,5,537666.7,4745255.2,0,537697,4745237.6,0,3,-3,0,0,0.124553853,0,0,0,0,0,0,0,0,0,0,0,0,0
Rúa da Virxe de Fátima,1,5,537697,4745237.6,0,537731.3,4745220.4,0,3,-3,0,0,0.124553853,0,0,0,0,0,0,0,0,0,0,0,0,0
Rúa de San Caetano,1,6,538036.7,4748806.9,0,538049.4,4748821.2,0,6,-3,0,0,0.158861986,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,8,536023.8,4745772.9,0,536042.1,4745763.5,0,3,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,8,536042.1,4745763.5,0,536062.7,4745758,0,3,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,8,536062.7,4745758,0,536077.7,4745755.1,0,3,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,8,536077.7,4745755.1,0,536094.7,4745752.2,0,3,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,8,536094.7,4745752.2,0,536115.6,4745750,0,3,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,8,536115.6,4745750,0,536137.4,4745748.7,0,3,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,8,536137.4,4745748.7,0,536153,4745748.8,0,3,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,8,536153,4745748.8,0,536164.5,4745748.7,0,3,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,8,536164.5,4745748.7,0,536180.6,4745750.2,0,3,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,8,536180.6,4745750.2,0,536195.7,4745752.2,0,3,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,8,536195.7,4745752.2,0,536212.1,4745755.3,0,3,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,8,536212.1,4745755.3,0,536230.8,4745759.9,0,3,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,8,536230.8,4745759.9,0,536242.7,4745763.6,0,3,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,8,536242.7,4745763.6,0,536253.2,4745766.6,0,3,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,8,536253.2,4745766.6,0,536265.3,4745771.4,0,6,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,8,536265.3,4745771.4,0,536270.8,4745773.3,0,6,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Antonio Fraguas,1,8,536270.8,4745773.3,0,536274.2,4745775.1,0,6,-3,0,0,0.017280283,0,0,0,0,0,0,0,0,0,0,0,0,0
Rúa do Restollal,1,6,537350.9,4745798.1,0,537410.8,4745670.9,0,6,-3,0,0,0.265432313,0,0,0,0,0,0,0,0,0,0,0,0,0
Rúa do Restollal,1,6,537410.8,4745670.9,0,537471.1,4745548.4,0,6,-3,0,0,0.265432313,0,0,0,0,0,0,0,0,0,0,0,0,0
Rúa do Restollal,1,6,537471.1,4745548.4,0,537478,4745533.1,0,6,-3,0,0,0.265432313,0,0,0,0,0,0,0,0,0,0,0,0,0
Rúa da Virxe de Fátima,1,2,537864.9,4745158.6,0,537886.4,4745158.3,0,6,-3,0,0,0.045969844,0,0,0,0,0,0,0,0,0,0,0,0,0
Rúa da Virxe de Fátima,1,2,537886.4,4745158.3,0,537909.5,4745157.8,0,6,-3,0,0,0.045969844,0,0,0,0,0,0,0,0,0,0,0,0,0
Rúa da Virxe de Fátima,1,10,537841.7,4745158.7,0,537858.5,4745159.2,0,6,-3,0,0,0.039096543,0,0,0,0,0,0,0,0,0,0,0,0,0
Rúa da Virxe de Fátima,1,10,537858.5,4745159.2,0,537864.9,4745158.6,0,6,-3,0,0,0.039096543,0,0,0,0,0,0,0,0,0,0,0,0,0
Rúa dos Concheiros,1,5,538060.9,4748075.5,0,538069.3,4748084.1,0,6,-3,0,0,0.009304768,0,0,0,0,0,0,0,0,0,0,0,0,0
Rúa dos Concheiros,1,5,538069.3,4748084.1,0,538077.9,4748086.3,0,6,-3,0,0,0.009304768,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Lugo,1,4,537449.5,4746771.6,0,537425.4,4746763.3,0,3,-3,0,0,0.117957546,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Lugo,1,4,537425.4,4746763.3,0,537412.1,4746758.3,0,3,-3,0,0,0.117957546,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Lugo,1,4,537412.1,4746758.3,0,537388.5,4746752.8,0,3,-3,0,0,0.117957546,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Lugo,1,4,537388.5,4746752.8,0,537341.7,4746734.9,0,3,-3,0,0,0.117957546,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Lugo,1,4,537341.7,4746734.9,0,537318.5,4746727.1,0,3,-3,0,0,0.117957546,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Lugo,1,4,537318.5,4746727.1,0,537293.5,4746717.6,0,3,-3,0,0,0.117957546,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Lugo,1,4,537293.5,4746717.6,0,537287.6,4746715.4,0,3,-3,0,0,0.117957546,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Lugo,1,4,537287.6,4746715.4,0,537273.9,4746709.6,0,3,-3,0,0,0.117957546,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Lugo,1,4,537273.9,4746709.6,0,537263.6,4746700.6,0,3,-3,0,0,0.117957546,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Lugo,1,4,537263.6,4746700.6,0,537195.6,4746676.4,0,6,-3,0,0,0.117957546,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,11,536589.3,4746718.2,0,536586.7,4746712.8,0,6,-3,0,0,0.049774748,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,6,538497.9,4747208.7,0,538498.1,4747210.5,0,6,-3,0,0,0.017939132,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,6,538498.1,4747210.5,0,538498,4747212.3,0,6,-3,0,0,0.017939132,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,6,538498,4747212.3,0,538497.4,4747214.7,0,6,-3,0,0,0.017939132,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,6,538497.4,4747214.7,0,538496.3,4747216.8,0,6,-3,0,0,0.017939132,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,6,538496.3,4747216.8,0,538494.7,4747218.7,0,6,-3,0,0,0.017939132,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,6,538494.7,4747218.7,0,538492.7,4747220.1,0,6,-3,0,0,0.017939132,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,6,538492.7,4747220.1,0,538490.5,4747221,0,6,-3,0,0,0.017939132,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,6,538490.5,4747221,0,538486.2,4747221.3,0,6,-3,0,0,0.017939132,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,6,538486.2,4747221.3,0,538482.2,4747219.9,0,6,-3,0,0,0.017939132,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,6,538482.2,4747219.9,0,538479,4747217,0,6,-3,0,0,0.017939132,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,6,538479,4747217,0,538477.6,4747214.1,0,6,-3,0,0,0.017939132,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,6,538477.6,4747214.1,0,538477.1,4747210.9,0,6,-3,0,0,0.017939132,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,6,538477.1,4747210.9,0,538477.6,4747207.7,0,6,-3,0,0,0.017939132,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,7,538484.2,4747201,0,538487.1,4747200.4,0,6,-3,0,0,0.02192621,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,7,538487.1,4747200.4,0,538490.1,4747200.7,0,6,-3,0,0,0.02192621,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,7,538490.1,4747200.7,0,538492.8,4747201.8,0,6,-3,0,0,0.02192621,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,7,538492.8,4747201.8,0,538495.2,4747203.6,0,6,-3,0,0,0.02192621,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,7,538495.2,4747203.6,0,538496.9,4747205.9,0,6,-3,0,0,0.02192621,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,7,538496.9,4747205.9,0,538497.9,4747208.7,0,6,-3,0,0,0.02192621,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,10,538477.6,4747207.7,0,538478.3,4747205.9,0,6,-3,0,0,0.008637763,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,10,538478.3,4747205.9,0,538479.4,4747204.3,0,6,-3,0,0,0.008637763,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,10,538479.4,4747204.3,0,538480.8,4747202.9,0,6,-3,0,0,0.008637763,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,10,538480.8,4747202.9,0,538482.4,4747201.8,0,6,-3,0,0,0.008637763,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,10,538482.4,4747201.8,0,538484.2,4747201,0,6,-3,0,0,0.008637763,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,11,537867.6,4748592.7,0,537868.4,4748579.1,0,6,-3,0,0,0.04702071,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Lugo,1,10,537184.9,4746659.4,0,537198.9,4746665.6,0,6,-3,0,0,0.190692695,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenida de Lugo,1,10,537198.9,4746665.6,0,537215,4746671.3,0,6,-3,0,0,0.190692695,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,4,538108.9,4748145.7,0,538097,4748143,0,6,-3,0,0,0.090452104,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,7,538079.3,4748113.6,0,538077.5,4748110.9,0,6,-3,0,0,0.044600249,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,7,538077.5,4748110.9,0,538076.2,4748108.1,0,6,-3,0,0,0.044600249,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,7,538076.2,4748108.1,0,538075,4748104.8,0,6,-3,0,0,0.044600249,0,0,0,0,0,0,0,0,0,0,0,0,0
Unnamed,1,7,538075,4748104.8,0,538074.3,4748102.7,0,6,-3,0,0,0.044600249,0,0,0,0,0,0,0,0,0,0,0,0,0
Rúa de San Caetano,1,1,538070.6,4748856.9,0,538083,4748881.3,0,6,-3,0,0,0.017650015,0,0,0,0,0,0,0,0,0,0,0,0,0
Rúa de San Caetano,1,1,538083,4748881.3,0,538091.9,4748898.9,0,6,-3,0,0,0.017650015,0,0,0,0,0,0,0,0,0,0,0,0,0
